match_url,team,opponent,winner,player,agents,vlr_rating,acs,kills,deaths,assists,is_winner,scraped_at,team_score,opp_score
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,johnqt,Harbor;Omen;Astra,1.1,206.0,47,41,29,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Reduxx,Iso;Raze;Phoenix,0.95,220.0,50,50,19,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Jerrwin,Neon,0.89,222.0,48,54,20,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,JonahP,Sova;Fade,0.89,176.0,43,46,13,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,Darker,Vyse,1.28,201.0,18,13,3,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,Virtyy,Neon,1.1,233.0,21,18,3,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,lukxo,Viper,1.0,226.0,16,19,5,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,cauanzin,Fade,0.8,181.0,14,19,12,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,erde,Omen,0.45,155.0,12,23,7,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,JonahP,Fade,1.55,268.0,25,12,5,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,cortezia,Cypher,1.18,249.0,21,15,3,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Reduxx,Raze,1.07,251.0,21,18,3,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,johnqt,Omen,1.0,190.0,14,15,14,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Jerrwin,Neon,0.51,155.0,11,21,9,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,erde,Astra,1.42,219.0,17,11,9,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,cauanzin,Fade,1.24,271.0,19,15,8,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,Darker,Vyse,1.13,215.0,15,15,9,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,Virtyy,Neon,0.99,191.0,14,13,3,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,LOUD,Sentinels,LOUD,lukxo,Phoenix,0.89,211.0,15,17,7,True,2026-07-09T17:25:40,2,1
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,cortezia,Vyse,1.12,222.0,17,13,2,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Jerrwin,Neon,1.05,241.0,16,17,10,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,Reduxx,Phoenix,0.96,246.0,18,16,4,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,johnqt,Astra,0.95,215.0,15,15,6,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/681336/loud-vs-sentinels-esports-world-cup-2026-americas-qualifier-stage-2-lr2,Sentinels,LOUD,LOUD,JonahP,Fade,0.19,97.0,5,19,5,False,2026-07-09T17:25:40,1,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Deryeon,Omen,1.92,397.0,28,11,8,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,aluba,Sova,1.39,255.0,16,9,2,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Spring,Viper,1.06,227.0,14,12,7,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,yosemite,Sage,0.78,162.0,10,12,8,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,glacier,Neon,0.54,180.0,12,15,1,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Spitfires,Sage,1.12,247.0,14,16,5,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Haodong,Cypher,0.97,197.0,13,14,1,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Coco,Omen,0.88,203.0,13,18,7,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,lucas,Sova,0.79,165.0,8,15,8,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Dynamite,Neon,0.77,187.0,11,17,8,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Deryeon,Omen,1.54,296.0,45,23,16,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Spring,Viper,1.17,219.0,31,25,16,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,aluba,Sova,1.11,203.0,29,23,5,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,yosemite,Sage;Killjoy,1.08,203.0,30,25,10,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,glacier,Neon,0.7,166.0,23,32,9,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Spitfires,Sage;Waylay,0.95,231.0,30,35,8,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Dynamite,Neon;Jett,0.93,195.0,28,32,11,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,lucas,Sova,0.9,181.0,22,30,15,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Haodong,Cypher,0.86,183.0,27,30,4,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Coco,Omen,0.86,162.0,21,31,20,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,yosemite,Killjoy,1.32,243.0,20,13,2,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Spring,Viper,1.26,210.0,17,13,9,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Deryeon,Omen,1.24,195.0,17,12,8,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,aluba,Sova,0.89,150.0,13,14,3,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wolves Esports,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,glacier,Neon,0.82,152.0,11,17,8,True,2026-07-09T17:25:42,2,0
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Dynamite,Jett,1.05,202.0,17,15,3,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,lucas,Sova,0.98,197.0,14,15,7,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Coco,Omen,0.84,120.0,8,13,13,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Spitfires,Waylay,0.82,214.0,16,19,3,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/701025/wolves-esports-vs-titan-esports-club-vct-2026-china-stage-2-w1,Wuxi Titan Esports Club(Titan Esports Club),Wolves Esports,Wolves Esports,Haodong,Cypher,0.77,168.0,14,16,3,False,2026-07-09T17:25:42,0,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,LewN,Neon,1.2,254.0,21,18,3,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,N4RRATE,Chamber,1.09,208.0,18,16,2,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,Avez,Fade,0.82,162.0,12,18,5,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,SUYGETSU,Viper,0.79,165.0,13,18,9,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,dos9,Omen,0.5,130.0,13,21,3,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,invy,Sova,1.12,173.0,15,13,3,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,d4v41,Viper,1.11,229.0,21,17,2,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,Jinggg,Raze,1.06,212.0,18,15,3,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,f0rsakeN,Harbor,1.01,196.0,18,16,6,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,something,Waylay,0.99,217.0,19,16,6,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,N4RRATE,Chamber;Phoenix,1.33,257.0,61,42,11,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,LewN,Neon;Raze,1.06,212.0,51,46,5,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,SUYGETSU,Viper;Cypher,1.0,207.0,46,45,22,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,dos9,Omen;Brimstone,0.98,206.0,49,48,19,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,Avez,Fade,0.82,138.0,33,42,12,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,d4v41,Viper;Killjoy;Vyse,1.0,197.0,48,47,11,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,invy,Sova;Breach;Skye,0.95,170.0,40,45,11,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,something,Waylay;Brimstone;Jett,0.95,194.0,48,45,13,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,Jinggg,Raze,0.93,210.0,45,52,17,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,f0rsakeN,Harbor;Skye;Omen,0.82,175.0,42,51,29,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,N4RRATE,Phoenix,1.64,307.0,23,13,6,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,LewN,Raze,1.26,211.0,18,13,0,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,Avez,Fade,1.08,163.0,13,11,6,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,SUYGETSU,Cypher,0.89,185.0,15,15,5,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,dos9,Brimstone,0.76,159.0,12,16,7,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,Jinggg,Raze,0.89,206.0,15,18,4,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,f0rsakeN,Skye,0.87,184.0,14,17,13,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,something,Brimstone,0.87,153.0,14,14,6,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,d4v41,Killjoy,0.87,176.0,13,16,6,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,invy,Breach,0.85,162.0,12,16,5,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,dos9,Omen,1.8,330.0,24,11,9,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,SUYGETSU,Viper,1.4,272.0,18,12,8,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,N4RRATE,Chamber,1.26,256.0,20,13,3,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,LewN,Neon,0.66,172.0,12,15,2,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Karmine Corp,Paper Rex,Karmine Corp,Avez,Fade,0.53,89.0,8,13,1,True,2026-07-09T17:25:44,2,1
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,d4v41,Vyse,1.02,186.0,14,14,3,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,something,Jett,0.99,213.0,15,15,1,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,invy,Skye,0.87,176.0,13,16,3,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,Jinggg,Raze,0.81,213.0,12,19,10,False,2026-07-09T17:25:44,1,2
https://www.vlr.gg/706762/karmine-corp-vs-paper-rex-esports-world-cup-2026-elim-b,Paper Rex,Karmine Corp,Karmine Corp,f0rsakeN,Omen,0.53,145.0,10,18,10,False,2026-07-09T17:25:44,1,2
